#RIC,Date[L],Time[L],Type,Qualifiers,Open,High,Low,Last,Volume,Open Interest,Settle,Data Source
WBA.AX,14-JUL-2015,,End Of Day,,1.58,1.58,1.55,1.555,150475,,,Verified
WBA.AX,15-JUL-2015,,End Of Day,,1.57,1.72,1.57,1.65,606864,,,Verified
WBA.AX,16-JUL-2015,,End Of Day,,1.7,1.71,1.615,1.62,274347,,,Verified
WBA.AX,17-JUL-2015,,End Of Day,,1.64,1.7,1.64,1.66,398038,,,Verified
WBA.AX,18-JUL-2015,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,19-JUL-2015,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,20-JUL-2015,,End Of Day,,1.695,1.7,1.67,1.7,187330,,,Verified
WBA.AX,21-JUL-2015,,End Of Day,,1.7,1.74,1.655,1.655,296803,,,Verified
WBA.AX,22-JUL-2015,,End Of Day,,1.655,1.665,1.63,1.655,122763,,,Verified
WBA.AX,23-JUL-2015,,End Of Day,,1.65,1.65,1.62,1.635,156947,,,Verified
WBA.AX,24-JUL-2015,,End Of Day,,1.65,1.65,1.59,1.59,85215,,,Verified
WBA.AX,25-JUL-2015,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,26-JUL-2015,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,27-JUL-2015,,End Of Day,,1.59,1.59,1.54,1.55,154959,,,Verified
WBA.AX,28-JUL-2015,,End Of Day,,1.55,1.58,1.53,1.58,167183,,,Verified
WBA.AX,29-JUL-2015,,End Of Day,,1.63,1.63,1.6,1.615,69752,,,Verified
WBA.AX,30-JUL-2015,,End Of Day,,1.63,1.65,1.61,1.61,154073,,,Verified
WBA.AX,31-JUL-2015,,End Of Day,,1.65,1.66,1.63,1.63,194363,,,Verified
WBA.AX,01-AUG-2015,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,02-AUG-2015,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,03-AUG-2015,,End Of Day,,1.65,1.655,1.615,1.64,137094,,,Verified
WBA.AX,04-AUG-2015,,End Of Day,,1.615,1.655,1.585,1.615,150087,,,Verified
WBA.AX,05-AUG-2015,,End Of Day,,1.64,1.64,1.605,1.605,59268,,,Verified
WBA.AX,06-AUG-2015,,End Of Day,,1.62,1.62,1.58,1.58,68732,,,Verified
WBA.AX,07-AUG-2015,,End Of Day,,1.58,1.58,1.53,1.53,142329,,,Verified
WBA.AX,08-AUG-2015,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,09-AUG-2015,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,10-AUG-2015,,End Of Day,,1.53,1.54,1.51,1.515,263367,,,Verified
WBA.AX,11-AUG-2015,,End Of Day,,1.52,1.52,1.515,1.52,32216,,,Verified
WBA.AX,12-AUG-2015,,End Of Day,,1.515,1.52,1.48,1.48,253533,,,Verified
WBA.AX,13-AUG-2015,,End Of Day,,1.485,1.51,1.485,1.51,106811,,,Verified
WBA.AX,14-AUG-2015,,End Of Day,,1.495,1.5,1.45,1.46,173636,,,Verified
WBA.AX,15-AUG-2015,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,16-AUG-2015,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,17-AUG-2015,,End Of Day,,1.465,1.475,1.46,1.465,174847,,,Verified
WBA.AX,18-AUG-2015,,End Of Day,,1.46,1.465,1.36,1.36,287983,,,Verified
WBA.AX,19-AUG-2015,,End Of Day,,1.355,1.385,1.245,1.295,351620,,,Verified
WBA.AX,20-AUG-2015,,End Of Day,,1.295,1.3,1.265,1.27,293928,,,Verified
WBA.AX,21-AUG-2015,,End Of Day,,1.3,1.34,1.28,1.34,340457,,,Verified
WBA.AX,22-AUG-2015,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,23-AUG-2015,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,24-AUG-2015,,End Of Day,,1.3,1.315,1.25,1.265,314043,,,Verified
WBA.AX,25-AUG-2015,,End Of Day,,1.25,1.35,1.25,1.325,421531,,,Verified
WBA.AX,26-AUG-2015,,End Of Day,,1.36,1.44,1.32,1.41,188283,,,Verified
WBA.AX,27-AUG-2015,,End Of Day,,1.44,1.475,1.42,1.43,180204,,,Verified
WBA.AX,28-AUG-2015,,End Of Day,,1.47,1.48,1.285,1.295,487164,,,Verified
WBA.AX,29-AUG-2015,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,30-AUG-2015,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,31-AUG-2015,,End Of Day,,1.3,1.4,1.3,1.37,269527,,,Verified
WBA.AX,01-SEP-2015,,End Of Day,,1.35,1.395,1.35,1.39,110559,,,Verified
WBA.AX,02-SEP-2015,,End Of Day,,1.38,1.39,1.36,1.38,194272,,,Verified
WBA.AX,03-SEP-2015,,End Of Day,,1.38,1.39,1.34,1.34,154835,,,Verified
WBA.AX,04-SEP-2015,,End Of Day,,1.365,1.4,1.34,1.37,350183,,,Verified
WBA.AX,05-SEP-2015,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,06-SEP-2015,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,07-SEP-2015,,End Of Day,,1.36,1.43,1.35,1.43,389820,,,Verified
WBA.AX,08-SEP-2015,,End Of Day,,1.42,1.49,1.365,1.47,297525,,,Verified
WBA.AX,09-SEP-2015,,End Of Day,,1.47,1.5,1.46,1.5,182517,,,Verified
WBA.AX,10-SEP-2015,,End Of Day,,1.5,1.505,1.445,1.505,220517,,,Verified
WBA.AX,11-SEP-2015,,End Of Day,,1.5,1.5,1.47,1.47,289040,,,Verified
WBA.AX,12-SEP-2015,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,13-SEP-2015,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,14-SEP-2015,,End Of Day,,1.49,1.52,1.475,1.475,435828,,,Verified
WBA.AX,15-SEP-2015,,End Of Day,,1.47,1.545,1.47,1.535,449681,,,Verified
WBA.AX,16-SEP-2015,,End Of Day,,1.545,1.585,1.537,1.575,545606,,,Verified
WBA.AX,17-SEP-2015,,End Of Day,,1.575,1.575,1.51,1.55,283942,,,Verified
WBA.AX,18-SEP-2015,,End Of Day,,1.56,1.575,1.525,1.57,2293621,,,Verified
WBA.AX,19-SEP-2015,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,20-SEP-2015,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,21-SEP-2015,,End Of Day,,1.57,1.57,1.545,1.56,124683,,,Verified
WBA.AX,22-SEP-2015,,End Of Day,,1.55,1.56,1.53,1.55,127864,,,Verified
WBA.AX,23-SEP-2015,,End Of Day,,1.55,1.55,1.485,1.49,143730,,,Verified
WBA.AX,24-SEP-2015,,End Of Day,,1.48,1.5,1.455,1.46,130431,,,Verified
WBA.AX,25-SEP-2015,,End Of Day,,1.475,1.48,1.407,1.45,278106,,,Verified
WBA.AX,26-SEP-2015,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,27-SEP-2015,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,28-SEP-2015,,End Of Day,,1.45,1.465,1.45,1.46,48260,,,Verified
WBA.AX,29-SEP-2015,,End Of Day,,1.46,1.49,1.45,1.485,76741,,,Verified
WBA.AX,30-SEP-2015,,End Of Day,,1.47,1.48,1.4,1.42,312782,,,Verified
WBA.AX,01-OCT-2015,,End Of Day,,1.405,1.405,1.365,1.38,102646,,,Verified
WBA.AX,02-OCT-2015,,End Of Day,,1.4,1.405,1.32,1.405,150832,,,Verified
WBA.AX,03-OCT-2015,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,04-OCT-2015,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,05-OCT-2015,,End Of Day,,1.38,1.42,1.38,1.4,73692,,,Verified
WBA.AX,06-OCT-2015,,End Of Day,,1.405,1.5,1.4,1.5,169404,,,Verified
WBA.AX,07-OCT-2015,,End Of Day,,1.49,1.49,1.4,1.45,109414,,,Verified
WBA.AX,08-OCT-2015,,End Of Day,,1.46,1.475,1.405,1.41,214022,,,Verified
WBA.AX,09-OCT-2015,,End Of Day,,1.42,1.43,1.42,1.43,78168,,,Verified
WBA.AX,10-OCT-2015,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,11-OCT-2015,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,12-OCT-2015,,End Of Day,,1.39,1.43,1.38,1.39,140818,,,Verified
WBA.AX,13-OCT-2015,,End Of Day,,1.41,1.41,1.33,1.395,162660,,,Verified
WBA.AX,14-OCT-2015,,End Of Day,,1.39,1.395,1.37,1.38,86054,,,Verified
WBA.AX,15-OCT-2015,,End Of Day,,1.38,1.38,1.35,1.355,151257,,,Verified
WBA.AX,16-OCT-2015,,End Of Day,,1.36,1.375,1.32,1.325,168220,,,Verified
WBA.AX,17-OCT-2015,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,18-OCT-2015,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,19-OCT-2015,,End Of Day,,1.33,1.37,1.33,1.37,150823,,,Verified
WBA.AX,20-OCT-2015,,End Of Day,,1.35,1.36,1.34,1.36,68644,,,Verified
WBA.AX,21-OCT-2015,,End Of Day,,1.36,1.37,1.347,1.36,221544,,,Verified
WBA.AX,22-OCT-2015,,End Of Day,,1.37,1.37,1.35,1.36,270603,,,Verified
WBA.AX,23-OCT-2015,,End Of Day,,1.37,1.375,1.35,1.355,151855,,,Verified
WBA.AX,24-OCT-2015,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,25-OCT-2015,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,26-OCT-2015,,End Of Day,,1.37,1.37,1.32,1.32,294645,,,Verified
WBA.AX,27-OCT-2015,,End Of Day,,1.34,1.345,1.335,1.335,78779,,,Verified
WBA.AX,28-OCT-2015,,End Of Day,,1.33,1.35,1.33,1.33,69529,,,Verified
WBA.AX,29-OCT-2015,,End Of Day,,1.335,1.36,1.325,1.33,240412,,,Verified
WBA.AX,30-OCT-2015,,End Of Day,,1.335,1.355,1.33,1.34,125661,,,Verified
WBA.AX,31-OCT-2015,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,01-NOV-2015,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,02-NOV-2015,,End Of Day,,1.35,1.35,1.325,1.33,84527,,,Verified
WBA.AX,03-NOV-2015,,End Of Day,,1.35,1.35,1.33,1.335,81938,,,Verified
WBA.AX,04-NOV-2015,,End Of Day,,1.35,1.35,1.325,1.325,137496,,,Verified
WBA.AX,05-NOV-2015,,End Of Day,,1.33,1.33,1.305,1.31,274633,,,Verified
WBA.AX,06-NOV-2015,,End Of Day,,1.32,1.32,1.26,1.26,267714,,,Verified
WBA.AX,07-NOV-2015,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,08-NOV-2015,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,09-NOV-2015,,End Of Day,,1.28,1.31,1.27,1.295,157287,,,Verified
WBA.AX,10-NOV-2015,,End Of Day,,1.25,1.25,1.16,1.18,746237,,,Verified
WBA.AX,11-NOV-2015,,End Of Day,,1.16,1.19,1.16,1.17,419275,,,Verified
WBA.AX,12-NOV-2015,,End Of Day,,1.2,1.2,1.165,1.17,221284,,,Verified
WBA.AX,13-NOV-2015,,End Of Day,,1.16,1.165,1.125,1.13,155468,,,Verified
WBA.AX,14-NOV-2015,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,15-NOV-2015,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,16-NOV-2015,,End Of Day,,1.135,1.24,1.135,1.2,422360,,,Verified
WBA.AX,17-NOV-2015,,End Of Day,,1.2,1.205,1.185,1.185,125844,,,Verified
WBA.AX,18-NOV-2015,,End Of Day,,1.17,1.2,1.15,1.2,283983,,,Verified
WBA.AX,19-NOV-2015,,End Of Day,,1.18,1.24,1.18,1.22,280288,,,Verified
WBA.AX,20-NOV-2015,,End Of Day,,1.23,1.23,1.21,1.23,112429,,,Verified
WBA.AX,21-NOV-2015,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,22-NOV-2015,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,23-NOV-2015,,End Of Day,,1.23,1.31,1.23,1.26,102079,,,Verified
WBA.AX,24-NOV-2015,,End Of Day,,1.26,1.3,1.26,1.285,175051,,,Verified
WBA.AX,25-NOV-2015,,End Of Day,,1.29,1.29,1.26,1.26,101256,,,Verified
WBA.AX,26-NOV-2015,,End Of Day,,1.265,1.28,1.265,1.27,62710,,,Verified
WBA.AX,27-NOV-2015,,End Of Day,,1.27,1.27,1.265,1.27,89384,,,Verified
WBA.AX,28-NOV-2015,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,29-NOV-2015,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,30-NOV-2015,,End Of Day,,1.27,1.27,1.25,1.25,48437,,,Verified
WBA.AX,01-DEC-2015,,End Of Day,,1.265,1.27,1.23,1.26,239060,,,Verified
WBA.AX,02-DEC-2015,,End Of Day,,1.27,1.28,1.26,1.28,284276,,,Verified
WBA.AX,03-DEC-2015,,End Of Day,,1.28,1.365,1.28,1.3,235758,,,Verified
WBA.AX,04-DEC-2015,,End Of Day,,1.295,1.3,1.28,1.285,194894,,,Verified
WBA.AX,05-DEC-2015,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,06-DEC-2015,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,07-DEC-2015,,End Of Day,,1.295,1.3,1.26,1.275,143990,,,Verified
WBA.AX,08-DEC-2015,,End Of Day,,1.275,1.275,1.25,1.26,119514,,,Verified
WBA.AX,09-DEC-2015,,End Of Day,,1.255,1.255,1.225,1.23,107932,,,Verified
WBA.AX,10-DEC-2015,,End Of Day,,1.242,1.28,1.235,1.24,227002,,,Verified
WBA.AX,11-DEC-2015,,End Of Day,,1.235,1.25,1.225,1.24,141228,,,Verified
WBA.AX,12-DEC-2015,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,13-DEC-2015,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,14-DEC-2015,,End Of Day,,1.2,1.23,1.18,1.185,287940,,,Verified
WBA.AX,15-DEC-2015,,End Of Day,,1.185,1.212,1.175,1.18,67723,,,Verified
WBA.AX,16-DEC-2015,,End Of Day,,1.19,1.25,1.187,1.245,64576,,,Verified
WBA.AX,17-DEC-2015,,End Of Day,,1.275,1.275,1.23,1.23,89214,,,Verified
WBA.AX,18-DEC-2015,,End Of Day,,1.245,1.25,1.23,1.245,77806,,,Verified
WBA.AX,19-DEC-2015,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,20-DEC-2015,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,21-DEC-2015,,End Of Day,,1.235,1.25,1.225,1.24,177513,,,Verified
WBA.AX,22-DEC-2015,,End Of Day,,1.24,1.245,1.23,1.24,25641,,,Verified
WBA.AX,23-DEC-2015,,End Of Day,,1.23,1.237,1.2,1.2,65419,,,Verified
WBA.AX,24-DEC-2015,,End Of Day,,1.23,1.25,1.2,1.2,75410,,,Verified
WBA.AX,25-DEC-2015,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,26-DEC-2015,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,27-DEC-2015,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,28-DEC-2015,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,29-DEC-2015,,End Of Day,,1.21,1.27,1.21,1.26,97709,,,Verified
WBA.AX,30-DEC-2015,,End Of Day,,1.26,1.33,1.26,1.32,96129,,,Verified
WBA.AX,31-DEC-2015,,End Of Day,,1.315,1.315,1.28,1.28,39600,,,Verified
WBA.AX,01-JAN-2016,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,02-JAN-2016,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,03-JAN-2016,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,04-JAN-2016,,End Of Day,,1.3,1.305,1.285,1.3,89882,,,Verified
WBA.AX,05-JAN-2016,,End Of Day,,1.3,1.31,1.275,1.305,87421,,,Verified
WBA.AX,06-JAN-2016,,End Of Day,,1.305,1.305,1.27,1.29,166819,,,Verified
WBA.AX,07-JAN-2016,,End Of Day,,1.28,1.29,1.245,1.26,121367,,,Verified
WBA.AX,08-JAN-2016,,End Of Day,,1.28,1.3,1.27,1.3,69322,,,Verified
WBA.AX,09-JAN-2016,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,10-JAN-2016,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,11-JAN-2016,,End Of Day,,1.29,1.295,1.26,1.29,39170,,,Verified
WBA.AX,12-JAN-2016,,End Of Day,,1.27,1.3,1.25,1.27,101814,,,Verified
WBA.AX,13-JAN-2016,,End Of Day,,1.27,1.27,1.245,1.245,58576,,,Verified
WBA.AX,14-JAN-2016,,End Of Day,,1.245,1.25,1.2,1.2,285689,,,Verified
WBA.AX,15-JAN-2016,,End Of Day,,1.2,1.225,1.2,1.205,30253,,,Verified
WBA.AX,16-JAN-2016,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,17-JAN-2016,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,18-JAN-2016,,End Of Day,,1.21,1.21,1.155,1.2,175842,,,Verified
WBA.AX,19-JAN-2016,,End Of Day,,1.2,1.22,1.185,1.21,65961,,,Verified
WBA.AX,20-JAN-2016,,End Of Day,,1.21,1.27,1.195,1.27,70223,,,Verified
WBA.AX,21-JAN-2016,,End Of Day,,1.2,1.22,1.177,1.2,104238,,,Verified
WBA.AX,22-JAN-2016,,End Of Day,,1.22,1.262,1.195,1.195,33296,,,Verified
WBA.AX,23-JAN-2016,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,24-JAN-2016,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,25-JAN-2016,,End Of Day,,1.23,1.3,1.23,1.29,81998,,,Verified
WBA.AX,26-JAN-2016,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,27-JAN-2016,,End Of Day,,1.28,1.295,1.26,1.295,79515,,,Verified
WBA.AX,28-JAN-2016,,End Of Day,,1.295,1.3,1.29,1.3,80949,,,Verified
WBA.AX,29-JAN-2016,,End Of Day,,1.295,1.3,1.28,1.28,30271,,,Verified
WBA.AX,30-JAN-2016,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,31-JAN-2016,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,01-FEB-2016,,End Of Day,,1.27,1.31,1.25,1.31,65775,,,Verified
WBA.AX,02-FEB-2016,,End Of Day,,1.31,1.35,1.29,1.3,91303,,,Verified
WBA.AX,03-FEB-2016,,End Of Day,,1.26,1.3,1.26,1.265,108120,,,Verified
WBA.AX,04-FEB-2016,,End Of Day,,1.27,1.28,1.21,1.21,113976,,,Verified
WBA.AX,05-FEB-2016,,End Of Day,,1.215,1.302,1.21,1.23,88829,,,Verified
WBA.AX,06-FEB-2016,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,07-FEB-2016,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,08-FEB-2016,,End Of Day,,1.22,1.25,1.21,1.225,49348,,,Verified
WBA.AX,09-FEB-2016,,End Of Day,,1.225,1.23,1.2,1.22,168043,,,Verified
WBA.AX,10-FEB-2016,,End Of Day,,1.2,1.22,1.17,1.185,190431,,,Verified
WBA.AX,11-FEB-2016,,End Of Day,,1.18,1.2,1.16,1.16,54500,,,Verified
WBA.AX,12-FEB-2016,,End Of Day,,1.18,1.22,1.15,1.22,204860,,,Verified
WBA.AX,13-FEB-2016,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,14-FEB-2016,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,15-FEB-2016,,End Of Day,,1.18,1.22,1.18,1.22,260425,,,Verified
WBA.AX,16-FEB-2016,,End Of Day,,1.22,1.22,1.2,1.22,23126,,,Verified
WBA.AX,17-FEB-2016,,End Of Day,,1.22,1.22,1.19,1.22,66765,,,Verified
WBA.AX,18-FEB-2016,,End Of Day,,1.22,1.26,1.195,1.2,327113,,,Verified
WBA.AX,19-FEB-2016,,End Of Day,,1.18,1.2,1.155,1.175,96401,,,Verified
WBA.AX,20-FEB-2016,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,21-FEB-2016,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,22-FEB-2016,,End Of Day,,1.175,1.2,1.155,1.155,192569,,,Verified
WBA.AX,23-FEB-2016,,End Of Day,,1.155,1.2,1.15,1.2,102974,,,Verified
WBA.AX,24-FEB-2016,,End Of Day,,1.165,1.2,1.14,1.14,141485,,,Verified
WBA.AX,25-FEB-2016,,End Of Day,,1.15,1.15,1.14,1.14,140309,,,Verified
WBA.AX,26-FEB-2016,,End Of Day,,1.15,1.15,1.14,1.15,17120,,,Verified
WBA.AX,27-FEB-2016,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,28-FEB-2016,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,29-FEB-2016,,End Of Day,,1.155,1.155,1.11,1.11,107801,,,Verified
WBA.AX,01-MAR-2016,,End Of Day,,1.11,1.12,1.09,1.1,427375,,,Verified
WBA.AX,02-MAR-2016,,End Of Day,,1.15,1.22,1.15,1.15,1040328,,,Verified
WBA.AX,03-MAR-2016,,End Of Day,,1.15,1.19,1.145,1.17,389498,,,Verified
WBA.AX,04-MAR-2016,,End Of Day,,1.18,1.23,1.14,1.22,248495,,,Verified
